ours_separation,shap_separation,ours_mal_score,ours_max_honest,shap_mal_score,shap_max_honest,ours_correct_rank1,shap_correct_rank1,seed,flip_ratio
3.19577930333079,1.4270996933610347,0.20798583531903625,0.06508141382049246,0.034031516621341296,0.02384662878119744,1,1,42,1.0
0.36367027228646037,1.8699352033154768,0.032267672756155684,0.08872782631718294,0.06792792739583846,0.03632635359524719,0,1,42,0.3
1.3022065877838187,1.4851884812256717,0.06224015651748594,0.0477959158718513,0.058481309839975154,0.03937635564727291,1,1,123,1.0
1.00938566552901,1.869748762468316,0.05424614820249449,0.05374174614820249,0.048000535211930755,0.02567218450705842,1,1,123,0.3
2.3684313725490194,1.51663254955474,0.19814632545931757,0.08366141732283465,0.0553988508586645,0.036527536531461596,1,1,7,1.0
0.7150659990896676,1.6271965702985538,0.05154199475065616,0.07208005249343832,0.047647189155966656,0.029281765968339323,0,1,7,0.3
